iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
29,0.025484422688783277,0.13045284244478406,0.9669117647058824,23.132227897644043,False,30,37fbcd16,2023-06-06_16-37-31,1686069451,4707.870514154434,29630,8fa062c8815e,172.17.0.3,701.7994680404663,30
30,0.013113965704478776,0.1241396072180257,0.9623161764705882,23.615835666656494,False,31,37fbcd16,2023-06-06_16-37-54,1686069474,4731.486349821091,29630,8fa062c8815e,172.17.0.3,725.4153037071228,31
31,0.005224005949431443,0.16784812333593008,0.9609375,23.80610203742981,False,32,37fbcd16,2023-06-06_16-38-18,1686069498,4755.2924518585205,29630,8fa062c8815e,172.17.0.3,749.2214057445526,32
32,0.0031122362872815093,0.15883347749417331,0.9613970588235294,24.328057050704956,False,33,37fbcd16,2023-06-06_16-38-42,1686069522,4779.6205089092255,29630,8fa062c8815e,172.17.0.3,773.5494627952576,33
33,0.0006951371692991319,0.1867297412814771,0.9595588235294118,24.841410875320435,False,34,37fbcd16,2023-06-06_16-39-07,1686069547,4804.461919784546,29630,8fa062c8815e,172.17.0.3,798.390873670578,34
34,0.00039842867048613237,0.17547757047278162,0.9609375,23.687021017074585,False,35,37fbcd16,2023-06-06_16-39-31,1686069571,4828.1489408016205,29630,8fa062c8815e,172.17.0.3,822.0778946876526,35
35,0.00029293453313514265,0.16389724033262396,0.9641544117647058,23.466737747192383,False,36,37fbcd16,2023-06-06_16-39-54,1686069594,4851.615678548813,29630,8fa062c8815e,172.17.0.3,845.544632434845,36
36,0.0002427640018105344,0.16857298371124832,0.9636948529411765,23.540159463882446,False,37,37fbcd16,2023-06-06_16-40-18,1686069618,4875.155838012695,29630,8fa062c8815e,172.17.0.3,869.0847918987274,37
37,0.00020586439569845785,0.168246354234297,0.9623161764705882,22.821369171142578,False,38,37fbcd16,2023-06-06_16-40-41,1686069641,4897.977207183838,29630,8fa062c8815e,172.17.0.3,891.90616106987,38
38,0.00018636288060733226,0.1705666516764348,0.9632352941176471,24.390236854553223,False,39,37fbcd16,2023-06-06_16-41-05,1686069665,4922.367444038391,29630,8fa062c8815e,172.17.0.3,916.2963979244232,39
39,0.0001639082955927769,0.17458089917507844,0.9609375,23.25941777229309,False,40,37fbcd16,2023-06-06_16-41-28,1686069688,4945.626861810684,29630,8fa062c8815e,172.17.0.3,939.5558156967163,40
40,0.04405102015191659,0.21909102046971812,0.9319852941176471,20.901657104492188,False,41,37fbcd16,2023-06-06_16-41-49,1686069709,4966.528518915176,29630,8fa062c8815e,172.17.0.3,960.4574728012085,41
41,0.029591136132491282,0.11677132005998454,0.9696691176470589,21.954933404922485,False,42,37fbcd16,2023-06-06_16-42-11,1686069731,4988.483452320099,29630,8fa062c8815e,172.17.0.3,982.412406206131,42
42,0.002521042059598382,0.14288384845670354,0.9659926470588235,21.28195357322693,False,43,37fbcd16,2023-06-06_16-42-33,1686069753,5009.765405893326,29630,8fa062c8815e,172.17.0.3,1003.6943597793579,43
43,0.0011675185971787127,0.12689311608975165,0.9673713235294118,21.155937433242798,False,44,37fbcd16,2023-06-06_16-42-54,1686069774,5030.921343326569,29630,8fa062c8815e,172.17.0.3,1024.8502972126007,44
44,0.0005257116020058091,0.14119055508576017,0.9701286764705882,21.660050630569458,False,45,37fbcd16,2023-06-06_16-43-15,1686069795,5052.581393957138,29630,8fa062c8815e,172.17.0.3,1046.5103478431702,45
45,0.0003145085524081578,0.14486290927294143,0.9692095588235294,21.402316093444824,False,46,37fbcd16,2023-06-06_16-43-37,1686069817,5073.983710050583,29630,8fa062c8815e,172.17.0.3,1067.912663936615,46
46,0.00025014689752919086,0.14500412832207718,0.9664522058823529,20.79281783103943,False,47,37fbcd16,2023-06-06_16-43-58,1686069838,5094.776527881622,29630,8fa062c8815e,172.17.0.3,1088.7054817676544,47
47,0.000216343461625443,0.15260341159763116,0.9682904411764706,19.772072076797485,False,48,37fbcd16,2023-06-06_16-44-17,1686069857,5114.54859995842,29630,8fa062c8815e,172.17.0.3,1108.477553844452,48
48,0.00018756421079019366,0.15018618068600464,0.9669117647058824,19.462939262390137,False,49,37fbcd16,2023-06-06_16-44-37,1686069877,5134.01153922081,29630,8fa062c8815e,172.17.0.3,1127.940493106842,49
49,0.00017071012553060427,0.15579689784413753,0.9682904411764706,19.27888560295105,False,50,37fbcd16,2023-06-06_16-44-56,1686069896,5153.290424823761,29630,8fa062c8815e,172.17.0.3,1147.219378709793,50
