iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
29,0.0005882261003066957,0.13863875291709143,0.9747242647058824,29.65721893310547,False,30,e54c1318,2023-06-06_16-37-30,1686069450,4821.265071630478,24885,8fa062c8815e,172.17.0.3,928.4169144630432,30
30,0.0005530739516456096,0.1510035534212126,0.9747242647058824,30.36357045173645,False,31,e54c1318,2023-06-06_16-38-01,1686069481,4851.628642082214,24885,8fa062c8815e,172.17.0.3,958.7804849147797,31
31,0.0006109315422205345,0.15944774853586055,0.9715073529411765,30.360892057418823,False,32,e54c1318,2023-06-06_16-38-31,1686069511,4881.989534139633,24885,8fa062c8815e,172.17.0.3,989.1413769721985,32
32,0.011567097835104859,0.26344227171092127,0.9425551470588235,31.372522115707397,False,33,e54c1318,2023-06-06_16-39-02,1686069542,4913.362056255341,24885,8fa062c8815e,172.17.0.3,1020.5138990879059,33
33,0.035558229984796956,0.22833469938760734,0.9457720588235294,30.76286005973816,False,34,e54c1318,2023-06-06_16-39-33,1686069573,4944.124916315079,24885,8fa062c8815e,172.17.0.3,1051.276759147644,34
34,0.012634318724593365,0.25865746507256787,0.9342830882352942,29.821131944656372,False,35,e54c1318,2023-06-06_16-40-03,1686069603,4973.946048259735,24885,8fa062c8815e,172.17.0.3,1081.0978910923004,35
35,0.01911184278492549,0.1997336921562879,0.9558823529411765,29.794722080230713,False,36,e54c1318,2023-06-06_16-40-33,1686069633,5003.740770339966,24885,8fa062c8815e,172.17.0.3,1110.8926131725311,36
36,0.012500694956790398,0.1460472988844284,0.9595588235294118,30.2933611869812,False,37,e54c1318,2023-06-06_16-41-03,1686069663,5034.034131526947,24885,8fa062c8815e,172.17.0.3,1141.1859743595123,37
37,0.011095165725581538,0.1680033458092914,0.9600183823529411,29.192736625671387,False,38,e54c1318,2023-06-06_16-41-32,1686069692,5063.226868152618,24885,8fa062c8815e,172.17.0.3,1170.3787109851837,38
38,0.006237055905003923,0.12857945235137938,0.9705882352941176,26.98223567008972,False,39,e54c1318,2023-06-06_16-41-59,1686069719,5090.209103822708,24885,8fa062c8815e,172.17.0.3,1197.3609466552734,39
39,0.0006075305948983335,0.13649059785358772,0.9692095588235294,26.365104913711548,False,40,e54c1318,2023-06-06_16-42-26,1686069746,5116.57420873642,24885,8fa062c8815e,172.17.0.3,1223.726051568985,40
40,0.0003052737688316819,0.13553943047822137,0.96875,26.999627828598022,False,41,e54c1318,2023-06-06_16-42-53,1686069773,5143.573836565018,24885,8fa062c8815e,172.17.0.3,1250.725679397583,41
41,0.0002508892005793208,0.13686593387747586,0.9692095588235294,27.241426467895508,False,42,e54c1318,2023-06-06_16-43-20,1686069800,5170.815263032913,24885,8fa062c8815e,172.17.0.3,1277.9671058654785,42
42,0.0002140648759397434,0.14018097435045468,0.9673713235294118,26.817375659942627,False,43,e54c1318,2023-06-06_16-43-47,1686069827,5197.632638692856,24885,8fa062c8815e,172.17.0.3,1304.7844815254211,43
43,0.00018442300487664593,0.13523684163620225,0.9715073529411765,25.841747522354126,False,44,e54c1318,2023-06-06_16-44-13,1686069853,5223.47438621521,24885,8fa062c8815e,172.17.0.3,1330.6262290477753,44
44,0.0002310969012770214,0.14584936966906858,0.9678308823529411,24.696621894836426,False,45,e54c1318,2023-06-06_16-44-37,1686069877,5248.171008110046,24885,8fa062c8815e,172.17.0.3,1355.3228509426117,45
45,0.00014896071845161483,0.14528986930631885,0.9682904411764706,24.871716499328613,False,46,e54c1318,2023-06-06_16-45-02,1686069902,5273.042724609375,24885,8fa062c8815e,172.17.0.3,1380.1945674419403,46
46,0.0001285077614562238,0.15204514898205695,0.9664522058823529,23.06596302986145,False,47,e54c1318,2023-06-06_16-45-25,1686069925,5296.108687639236,24885,8fa062c8815e,172.17.0.3,1403.2605304718018,47
47,0.00011460973399559045,0.14898653832182496,0.9664522058823529,22.95391607284546,False,48,e54c1318,2023-06-06_16-45-48,1686069948,5319.062603712082,24885,8fa062c8815e,172.17.0.3,1426.2144465446472,48
48,0.00010335079073714933,0.1492445369855405,0.96875,23.24878430366516,False,49,e54c1318,2023-06-06_16-46-11,1686069971,5342.311388015747,24885,8fa062c8815e,172.17.0.3,1449.4632308483124,49
49,9.471972804834153e-05,0.15634445916400772,0.9646139705882353,23.004141092300415,False,50,e54c1318,2023-06-06_16-46-34,1686069994,5365.3155291080475,24885,8fa062c8815e,172.17.0.3,1472.4673719406128,50
